# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,UP Begin,UP End,VI,XI,XII
33132,-38024.643914238,-30264.6942958757,-30264.6942958757,-36350.4046610581,-38024.643914238
33133,-37128.255292446,-30369.4650640592,-30369.4650640592,-36343.7649853395,-37128.255292446
33134,-37666.4678351401,-31353.2766787722,-31353.2766787722,-35743.5267927677,-37666.4678351401
33135,-36865.8478444343,-30045.1435536691,-30045.1435536691,-34899.1399776592,-36865.8478444343
33136,-37293.4591626447,-30094.057595245,-30094.057595245,-36220.187698062,-37293.4591626447
33137,-38265.093531951,-30106.4127373252,-30106.4127373252,-35716.8434143581,-38265.093531951
33138,-36909.3200000631,-30481.9651786479,-30481.9651786479,-35959.7906676032,-36909.3200000631
33139,-37671.696007205,-30184.5185934839,-30184.5185934839,-35680.0534596936,-37671.696007205
33140,-37653.0707112819,-30823.0084625514,-30823.0084625514,-36259.6684772975,-37653.0707112819
33141,-36942.4363064824,-29624.7151643295,-29624.7151643295,-36220.0387789845,-36942.4363064824
33142,-37649.0290522902,-31604.0848426423,-31604.0848426423,-35500.1776399482,-37649.0290522902
33143,-37519.8973753692,-30656.9236542891,-30656.9236542891,-35796.7465725858,-37519.8973753692
33144,-37662.1868796826,-30584.3566261188,-30584.3566261188,-36516.7355892213,-37662.1868796826
33145,-37796.946961969,-31634.5376870234,-31634.5376870234,-36374.5272719009,-37796.946961969
33146,-38238.5177934639,-29899.236992579,-29899.236992579,-36369.9843934083,-38238.5177934639
33147,-38304.1014968708,-31578.6791731095,-31578.6791731095,-36783.4238071064,-38304.1014968708
33148,-37933.7671513071,-30610.7982961777,-30610.7982961777,-36455.257612442,-37933.7671513071
33149,-37838.4838972514,-30381.0194778106,-30381.0194778106,-36296.700142649,-37838.4838972514
33150,-38142.8483059981,-30082.3236902639,-30082.3236902639,-36654.8880995214,-38142.8483059981
33151,-37814.2550543413,-30330.8599501292,-30330.8599501292,-36431.2641074236,-37814.2550543413
33152,-38288.4295527789,-30190.9790833853,-30190.9790833853,-36864.3606742218,-38288.4295527789
33153,-37975.5910967393,-30446.3652778734,-30446.3652778734,-35980.1155588725,-37975.5910967393
33154,-37675.7397062354,-30461.6320964697,-30461.6320964697,-36005.4304522603,-37675.7397062354
33155,-37847.9834081477,-30032.0508896391,-30032.0508896391,-36224.3399160711,-37847.9834081477
33156,-38006.4279419141,-30475.4227666798,-30475.4227666798,-36152.0890625284,-38006.4279419141
33157,-37322.7282816912,-30189.0396443383,-30189.0396443383,-36713.2134521915,-37322.7282816912
33158,-37651.8504948426,-30414.024580034,-30414.024580034,-35756.0645170577,-37651.8504948426
33159,-36568.5433527942,-30037.4045364756,-30037.4045364756,-35758.093342645,-36568.5433527942
33160,-38509.1355644357,-29856.4325477482,-29856.4325477482,-36090.3450505857,-38509.1355644357
33161,-38531.1163531461,-30521.0103702592,-30521.0103702592,-36137.4434730346,-38531.1163531461
33162,-38286.1230462918,-30484.2398504313,-30484.2398504313,-36697.1987152326,-38286.1230462918
33163,-37469.6455241639,-29853.9875880009,-29853.9875880009,-35731.454762985,-37469.6455241639
33164,-37639.1574121907,-30021.5343877625,-30021.5343877625,-36683.2578830494,-37639.1574121907
33165,-37520.2165583719,-30154.0945457002,-30154.0945457002,-36058.4392675254,-37520.2165583719
33166,-37928.9210953375,-30533.3314485977,-30533.3314485977,-36115.40944175,-37928.9210953375
33167,-37794.9901775215,-30645.0140492966,-30645.0140492966,-36387.0862849441,-37794.9901775215
33168,-37619.1694378248,-29957.0862597939,-29957.0862597939,-35880.8478039842,-37619.1694378248
33169,-37938.1708926077,-30450.1268048285,-30450.1268048285,-36548.132457459,-37938.1708926077
33170,-37969.2555353235,-30108.5588906576,-30108.5588906576,-36422.042703638,-37969.2555353235
33171,-37445.6077091041,-30486.7299188751,-30486.7299188751,-37127.6935554249,-37445.6077091041
33172,-37243.7097100211,-30512.1712376095,-30512.1712376095,-35709.3752718957,-37243.7097100211
33173,-35992.730959346,-30014.1930506812,-30014.1930506812,-35842.2193317778,-35992.730959346
33174,-37877.8523697508,-30710.2837380209,-30710.2837380209,-34920.6054030503,-37877.8523697508
33175,-37799.2307141955,-29289.481266163,-29289.481266163,-35849.4922436908,-37799.2307141955
33176,-37690.8634276268,-30699.9514232234,-30699.9514232234,-36148.9569725423,-37690.8634276268
33177,-37937.654535474,-30397.8171552344,-30397.8171552344,-36254.642663684,-37937.654535474
33178,-37858.0462565017,-29265.9460673147,-29265.9460673147,-36373.9851418799,-37858.0462565017
33179,-37845.6642615442,-30179.7325114923,-30179.7325114923,-36462.3214971428,-37845.6642615442
33180,-37377.0629129675,-30163.7861116227,-30163.7861116227,-35925.5446953047,-37377.0629129675
33181,-37391.915132123,-30880.9549241034,-30880.9549241034,-35588.0604393457,-37391.915132123
33182,-37591.2109012592,-29328.6747424648,-29328.6747424648,-36579.8813305181,-37591.2109012592
33183,-37729.0985961071,-30311.231468109,-30311.231468109,-36290.7141360598,-37729.0985961071
33184,-37429.3524429436,-31416.2500962135,-31416.2500962135,-36104.666153878,-37429.3524429436
33185,-37506.3943530659,-30355.0838109472,-30355.0838109472,-36099.0450041638,-37506.3943530659
33186,-37172.7360789423,-30167.864947298,-30167.864947298,-36808.4152524773,-37172.7360789423
33187,-38052.6944731377,-30022.6797542975,-30022.6797542975,-36256.4619264448,-38052.6944731377
33188,-37637.8649528482,-30574.7926640415,-30574.7926640415,-37217.4053044034,-37637.8649528482
33189,-37919.3629997365,-31079.2868352498,-31079.2868352498,-37348.3720379436,-37919.3629997365
33190,-37692.297184264,-30509.9287601614,-30509.9287601614,-35967.4570028719,-37692.297184264
33191,-38048.8615745145,-30898.3146489695,-30898.3146489695,-36289.0003551236,-38048.8615745145
33192,-38149.9464545382,-29898.5525922039,-29898.5525922039,-36281.7592226033,-38149.9464545382
33193,-37792.287460446,-30446.1490214355,-30446.1490214355,-36186.2215224797,-37792.287460446
33194,-37889.7050173226,-31447.3109623771,-31447.3109623771,-36187.0398155242,-37889.7050173226
33195,-37621.1955604791,-30559.1248182736,-30559.1248182736,-35854.583449672,-37621.1955604791
33196,-36656.59914293,-30728.832339032,-30728.832339032,-35800.1188012371,-36656.59914293
33197,-37612.7696245038,-30478.8817311217,-30478.8817311217,-36267.8761882735,-37612.7696245038
33198,-38076.7856403153,-29569.6277716479,-29569.6277716479,-35675.2289686144,-38076.7856403153
33199,-37830.3546184894,-29555.6217711597,-29555.6217711597,-35934.6847209374,-37830.3546184894
33200,-37821.8726438266,-29684.9762176076,-29684.9762176076,-36365.36456744,-37821.8726438266
33201,-37680.967723609,-30321.8247632581,-30321.8247632581,-34259.9905301687,-37680.967723609
33202,-38089.3829588495,-32034.1238222737,-32034.1238222737,-35868.1543935303,-38089.3829588495
33203,-37963.8417232305,-30517.8340422919,-30517.8340422919,-36310.413259934,-37963.8417232305
33204,-37695.8076869125,-31049.3515841367,-31049.3515841367,-35799.4658249184,-37695.8076869125
33205,-37907.51660943,-29773.2746048866,-29773.2746048866,-35929.4752699019,-37907.51660943
33206,-37754.1520238456,-30659.7218324525,-30659.7218324525,-35800.9290188932,-37754.1520238456
33207,-37915.3563427772,-30452.0025482361,-30452.0025482361,-36529.6024482618,-37915.3563427772
33208,-37581.1814497643,-31092.5139943452,-31092.5139943452,-35960.3617295634,-37581.1814497643
33209,-38076.9483064132,-30083.3173534763,-30083.3173534763,-36361.1348275526,-38076.9483064132
33210,-38183.5372040131,-29790.9701645048,-29790.9701645048,-35713.7286069256,-38183.5372040131
33211,-37822.1184281261,-31056.3361362179,-31056.3361362179,-36007.6517445179,-37822.1184281261
33212,-37217.736948427,-30170.2130731761,-30170.2130731761,-34248.3084100462,-37217.736948427
33213,-38037.8718872118,-30103.4699014485,-30103.4699014485,-36408.7361547282,-38037.8718872118
33214,-37759.4384255258,-30370.3360616591,-30370.3360616591,-36607.6212020399,-37759.4384255258
33215,-37805.5799530722,-30273.8880662359,-30273.8880662359,-36374.4036945004,-37805.5799530722
33216,-38331.7643812831,-30815.4450398515,-30815.4450398515,-36749.985319374,-38331.7643812831
33217,-37971.4164000148,-29970.0948753266,-29970.0948753266,-36368.0384077418,-37971.4164000148
33218,-38315.9217990082,-30694.5507366881,-30694.5507366881,-35143.0135074026,-38315.9217990082
33219,-37731.4069093769,-30188.8069915742,-30188.8069915742,-36548.1521342901,-37731.4069093769
33220,-37723.000836469,-30264.1459614972,-30264.1459614972,-37564.1915563734,-37723.000836469
33221,-37295.5203508823,-29873.9150438599,-29873.9150438599,-36223.7700908545,-37295.5203508823
33222,-37543.7171323032,-29762.7159953132,-29762.7159953132,-37419.1491392747,-37543.7171323032
33223,-36518.2148264047,-30468.2662108306,-30468.2662108306,-36183.7122564821,-36518.2148264047
33224,-37853.4875713719,-29863.6325363149,-29863.6325363149,-35864.4541319852,-37853.4875713719
33225,-38017.937020602,-30430.7549240243,-30430.7549240243,-36156.3871654503,-38017.937020602
33226,-37601.9419003998,-30100.9958135048,-30100.9958135048,-36117.3196748878,-37601.9419003998
33227,-37821.0947619656,-30154.6618672241,-30154.6618672241,-36939.2822798942,-37821.0947619656
33228,-37891.6388763854,-29601.4479959514,-29601.4479959514,-37091.1571754006,-37891.6388763854
33229,-37340.5877684164,-31340.507296694,-31340.507296694,-36495.6663303228,-37340.5877684164
33230,-37748.8889543584,-29988.0345130842,-29988.0345130842,-35399.8709762149,-37748.8889543584
33231,-37623.3235115423,-30242.4268010826,-30242.4268010826,-36864.3204211298,-37623.3235115423
33232,-36950.7290843606,-30526.6916476028,-30526.6916476028,-35945.2334270763,-36950.7290843606
33233,-37836.5486410707,-29994.5047014707,-29994.5047014707,-36622.3731074905,-37836.5486410707
33234,-37996.3985961455,-29694.2248428173,-29694.2248428173,-36156.8460568356,-37996.3985961455
33235,-37676.8486608027,-30591.6808783446,-30591.6808783446,-35445.3640864938,-37676.8486608027
33236,-37804.741368143,-30356.2257342769,-30356.2257342769,-35366.8854239467,-37804.741368143
33237,-38112.4618630775,-29077.2475662168,-29077.2475662168,-36382.1418057903,-38112.4618630775
33238,-38001.9547655588,-29919.0380801682,-29919.0380801682,-36505.3314455676,-38001.9547655588
33239,-37789.8875201488,-30293.1568280612,-30293.1568280612,-36402.7535487158,-37789.8875201488
33240,-37563.3596160448,-30151.8503069305,-30151.8503069305,-36325.000121079,-37563.3596160448
33241,-37786.2967978864,-30138.7505792267,-30138.7505792267,-35588.2977595836,-37786.2967978864
33242,-38209.6967388515,-30282.5596441974,-30282.5596441974,-35992.6985062605,-38209.6967388515
33243,-37693.2881413431,-30232.5310935611,-30232.5310935611,-36769.9178289314,-37693.2881413431
33244,-38063.8851382707,-30512.6936678219,-30512.6936678219,-36609.1798347575,-38063.8851382707
33245,-37871.9529932599,-29792.4304011973,-29792.4304011973,-36416.1764877765,-37871.9529932599
33246,-37940.8536817244,-30062.083450031,-30062.083450031,-36669.5265187589,-37940.8536817244
33247,-38117.9585462567,-29225.5523118443,-29225.5523118443,-35547.1884870778,-38117.9585462567
33248,-38123.228741203,-28800.8807118291,-28800.8807118291,-36335.2218390647,-38123.228741203
33249,-37949.4655133326,-29314.812222247,-29314.812222247,-36602.5989978503,-37949.4655133326
33250,-37920.5305687849,-30609.7809926891,-30609.7809926891,-36194.8218009721,-37920.5305687849
33251,-38070.5336488717,-29649.7530375791,-29649.7530375791,-36725.5839912137,-38070.5336488717
33252,-38033.7515203219,-29708.2920030328,-29708.2920030328,-36312.2613346591,-38033.7515203219
33253,-37445.8764151582,-29999.8333643168,-29999.8333643168,-36167.9190161556,-37445.8764151582
33254,-38071.9479079362,-29677.8591026601,-29677.8591026601,-36669.9949785271,-38071.9479079362
33255,-37706.4548941504,-30015.0381427598,-30015.0381427598,-36126.2829389956,-37706.4548941504
33256,-37917.3962121182,-30074.4664503289,-30074.4664503289,-36084.2478158476,-37917.3962121182
33257,-37814.0067579242,-30649.1578508718,-30649.1578508718,-35647.9154519581,-37814.0067579242
33258,-37887.8934411183,-31021.1820808599,-31021.1820808599,-36609.046154994,-37887.8934411183
33259,-37178.7133253135,-30142.3867084225,-30142.3867084225,-37079.719679804,-37178.7133253135
33260,-37241.778045711,-30555.3045618694,-30555.3045618694,-34934.7236813255,-37241.778045711
33261,-37899.8013060967,-30178.4084197242,-30178.4084197242,-35955.7015293885,-37899.8013060967
33262,-37478.443678089,-30367.1367810793,-30367.1367810793,-35765.0111322155,-37478.443678089
33263,-38780.2543465945,-30527.2141847672,-30527.2141847672,-36697.7997750388,-38780.2543465945
33264,-38140.6751932817,-30830.8500833945,-30830.8500833945,-36792.583737558,-38140.6751932817
33265,-37862.7214011407,-30772.5215464986,-30772.5215464986,-36462.9754846054,-37862.7214011407
33266,-38096.7235287339,-30274.8248635274,-30274.8248635274,-36624.9456356738,-38096.7235287339
33267,-38291.3544116739,-30628.2317775097,-30628.2317775097,-35854.1384723485,-38291.3544116739
33268,-37539.1987821004,-30249.0566957843,-30249.0566957843,-36389.2238492804,-37539.1987821004
33269,-37434.2805147833,-29887.1958182956,-29887.1958182956,-36252.8553587586,-37434.2805147833
33270,-37574.1314669066,-30671.0574475759,-30671.0574475759,-36573.1795455536,-37574.1314669066
33271,-37645.2011598988,-29543.0058700336,-29543.0058700336,-37176.0417632794,-37645.2011598988
33272,-38210.2417550948,-30766.701056018,-30766.701056018,-36698.6867849066,-38210.2417550948
33273,-37723.0798371913,-30890.258037484,-30890.258037484,-35822.9035611647,-37723.0798371913
33274,-37771.8470358565,-31217.2615489744,-31217.2615489744,-37071.365277467,-37771.8470358565
33275,-37746.6918562788,-30902.4938360423,-30902.4938360423,-36383.8486187737,-37746.6918562788
33276,-37112.6872332084,-29806.4969841615,-29806.4969841615,-36620.3372371641,-37112.6872332084
33277,-37771.4189699903,-29794.958963333,-29794.958963333,-36384.8526459228,-37771.4189699903
33278,-37908.2224583071,-30287.1437646557,-30287.1437646557,-36942.9524549666,-37908.2224583071
33279,-38506.2003557896,-30065.163349964,-30065.163349964,-37126.658939071,-38506.2003557896
33280,-37376.3978156267,-30466.1071140171,-30466.1071140171,-36214.8948698496,-37376.3978156267
33281,-37707.487831691,-29887.7788600447,-29887.7788600447,-37618.8409612738,-37707.487831691
33282,-37952.1851020384,-30859.3883362452,-30859.3883362452,-36795.5894651179,-37952.1851020384
33283,-37698.1716562129,-29734.0119679415,-29734.0119679415,-36532.2909181448,-37698.1716562129
33284,-37651.3687386948,-29933.1543140084,-29933.1543140084,-36068.1108093102,-37651.3687386948
33285,-38367.9265324566,-30852.9066909907,-30852.9066909907,-36644.3176009696,-38367.9265324566
33286,-37980.8546208558,-30249.2705079898,-30249.2705079898,-35532.6090957871,-37980.8546208558
33287,-38580.1110227591,-30621.3589394889,-30621.3589394889,-36693.8992861747,-38580.1110227591
33288,-36792.4030838391,-30396.824603663,-30396.824603663,-36318.6149948195,-36792.4030838391
33289,-38154.5358445682,-30685.9994160223,-30685.9994160223,-36082.4140033132,-38154.5358445682
33290,-37912.0141246046,-30581.9638515572,-30581.9638515572,-35817.3102375209,-37912.0141246046
33291,-37073.1850503882,-30484.4692414263,-30484.4692414263,-36289.7032372621,-37073.1850503882
33292,-37984.4194413239,-30566.8635818411,-30566.8635818411,-36136.1182516539,-37984.4194413239
33293,-37984.7349435362,-30280.6450999607,-30280.6450999607,-36045.7775010897,-37984.7349435362
33294,-37339.8823424845,-30262.3181168605,-30262.3181168605,-35020.4568721404,-37339.8823424845
33295,-38482.7278945666,-30225.4735255158,-30225.4735255158,-35878.464731902,-38482.7278945666
33296,-37786.8862849386,-30313.0282097816,-30313.0282097816,-36832.057033225,-37786.8862849386
33297,-37459.4322044447,-31732.5644746055,-31732.5644746055,-36671.7027634468,-37459.4322044447
33298,-38198.5343276791,-33733.8648623784,-33733.8648623784,-36678.7212799704,-38198.5343276791
33299,-37893.6860500024,-30771.6233695855,-30771.6233695855,-36648.2085035689,-37893.6860500024
33300,-37584.4216907681,-30143.5115394069,-30143.5115394069,-36135.7723301012,-37584.4216907681
33301,-36929.6605278453,-31047.6403617721,-31047.6403617721,-35937.9463310534,-36929.6605278453
33302,-37257.135272159,-30247.3932119442,-30247.3932119442,-37026.4201543998,-37257.135272159
33303,-38619.7690700289,-30345.2914895824,-30345.2914895824,-36139.4886186375,-38619.7690700289
33304,-37977.0214606853,-30552.0789682677,-30552.0789682677,-36127.538716942,-37977.0214606853
33305,-37653.3399861787,-30226.9862205864,-30226.9862205864,-36755.1547340571,-37653.3399861787
33306,-37731.7015131905,-30522.2227835277,-30522.2227835277,-35653.7705502093,-37731.7015131905
33307,-36983.6628240879,-30670.3291273517,-30670.3291273517,-36433.8931708268,-36983.6628240879
33308,-37832.0386745132,-29822.1210497287,-29822.1210497287,-36028.3175546421,-37832.0386745132
33309,-37255.3510341096,-29869.0051442128,-29869.0051442128,-35986.9575809854,-37255.3510341096
33310,-37432.6882245954,-30563.3661514341,-30563.3661514341,-37089.0598092121,-37432.6882245954
