# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,IUP Begin,IUP End,XXII
11467,-41254.5085308694,-41254.5085308694,-41254.5085308694
11468,-41623.0810016544,-41623.0810016544,-41623.0810016544
11469,-41702.437290341,-41702.437290341,-41702.437290341
11470,-41153.0795072735,-41153.0795072735,-41153.0795072735
11471,-41577.4580630764,-41577.4580630764,-41577.4580630764
11472,-41872.5368155472,-41872.5368155472,-41872.5368155472
11473,-43103.9119002553,-43103.9119002553,-43103.9119002553
11474,-42248.0196296118,-42248.0196296118,-42248.0196296118
11475,-41284.5748428518,-41284.5748428518,-41284.5748428518
11476,-42364.2775989707,-42364.2775989707,-42364.2775989707
11477,-43112.2949138553,-43112.2949138553,-43112.2949138553
11478,-42046.8312184008,-42046.8312184008,-42046.8312184008
11479,-41635.8354319547,-41635.8354319547,-41635.8354319547
11480,-42694.2804173101,-42694.2804173101,-42694.2804173101
11481,-41768.8182305451,-41768.8182305451,-41768.8182305451
11482,-41466.584949284,-41466.584949284,-41466.584949284
11483,-43029.7472168594,-43029.7472168594,-43029.7472168594
11484,-41881.819117086,-41881.819117086,-41881.819117086
11485,-42335.8436014898,-42335.8436014898,-42335.8436014898
11486,-42951.0162957303,-42951.0162957303,-42951.0162957303
11487,-41601.2283405166,-41601.2283405166,-41601.2283405166
11488,-43638.611156793,-43638.611156793,-43638.611156793
11489,-41502.2950137979,-41502.2950137979,-41502.2950137979
11490,-41499.2243737278,-41499.2243737278,-41499.2243737278
11491,-42095.0751368254,-42095.0751368254,-42095.0751368254
11492,-42044.458866907,-42044.458866907,-42044.458866907
11493,-41744.5863651602,-41744.5863651602,-41744.5863651602
11494,-41640.0705956039,-41640.0705956039,-41640.0705956039
11495,-42177.9397686293,-42177.9397686293,-42177.9397686293
11496,-41416.0396515977,-41416.0396515977,-41416.0396515977
11497,-42277.9647741393,-42277.9647741393,-42277.9647741393
11498,-41735.8406525913,-41735.8406525913,-41735.8406525913
11499,-41656.5371249003,-41656.5371249003,-41656.5371249003
11500,-42078.0439394481,-42078.0439394481,-42078.0439394481
11501,-42183.1424155031,-42183.1424155031,-42183.1424155031
11502,-41676.2919290967,-41676.2919290967,-41676.2919290967
11503,-42291.2716706286,-42291.2716706286,-42291.2716706286
11504,-41570.8999264076,-41570.8999264076,-41570.8999264076
11505,-42475.7839889767,-42475.7839889767,-42475.7839889767
11506,-42737.6684517614,-42737.6684517614,-42737.6684517614
11507,-41629.4268523319,-41629.4268523319,-41629.4268523319
11508,-41675.2366343031,-41675.2366343031,-41675.2366343031
11509,-42255.2447963424,-42255.2447963424,-42255.2447963424
11510,-42373.5080018368,-42373.5080018368,-42373.5080018368
11511,-42086.4052754107,-42086.4052754107,-42086.4052754107
11512,-42406.5884743968,-42406.5884743968,-42406.5884743968
11513,-42734.7512127876,-42734.7512127876,-42734.7512127876
11514,-41397.4956494724,-41397.4956494724,-41397.4956494724
11515,-41700.3934342671,-41700.3934342671,-41700.3934342671
11516,-41507.8856783336,-41507.8856783336,-41507.8856783336
11517,-41875.4192491304,-41875.4192491304,-41875.4192491304
11518,-42085.0473332142,-42085.0473332142,-42085.0473332142
11519,-41760.2326002587,-41760.2326002587,-41760.2326002587
11520,-41067.513554812,-41067.513554812,-41067.513554812
11521,-43270.2287126097,-43270.2287126097,-43270.2287126097
11522,-42283.3139345748,-42283.3139345748,-42283.3139345748
11523,-41635.4699049073,-41635.4699049073,-41635.4699049073
11524,-41465.45740377,-41465.45740377,-41465.45740377
11525,-41448.608528064,-41448.608528064,-41448.608528064
11526,-41873.4505690042,-41873.4505690042,-41873.4505690042
11527,-41431.2030273499,-41431.2030273499,-41431.2030273499
11528,-41956.0606730109,-41956.0606730109,-41956.0606730109
11529,-42040.1132555261,-42040.1132555261,-42040.1132555261
11530,-42118.4914258967,-42118.4914258967,-42118.4914258967
11531,-41816.6997164428,-41816.6997164428,-41816.6997164428
11532,-41733.9427179015,-41733.9427179015,-41733.9427179015
11533,-43247.2351054145,-43247.2351054145,-43247.2351054145
11534,-42718.0703630207,-42718.0703630207,-42718.0703630207
11535,-42050.2834374104,-42050.2834374104,-42050.2834374104
11536,-41836.625803281,-41836.625803281,-41836.625803281
11537,-42011.638170625,-42011.638170625,-42011.638170625
11538,-41667.7045332304,-41667.7045332304,-41667.7045332304
11539,-41713.9404433116,-41713.9404433116,-41713.9404433116
11540,-41680.4838905841,-41680.4838905841,-41680.4838905841
11541,-41445.2551734409,-41445.2551734409,-41445.2551734409
11542,-42129.9825081741,-42129.9825081741,-42129.9825081741
11543,-41337.9594077064,-41337.9594077064,-41337.9594077064
11544,-42767.5880143328,-42767.5880143328,-42767.5880143328
11545,-42238.604293068,-42238.604293068,-42238.604293068
11546,-41566.6635985338,-41566.6635985338,-41566.6635985338
11547,-41676.2669440508,-41676.2669440508,-41676.2669440508
11548,-43399.8780741463,-43399.8780741463,-43399.8780741463
11549,-42038.141326459,-42038.141326459,-42038.141326459
11550,-41954.5176928306,-41954.5176928306,-41954.5176928306
11551,-43087.8414623753,-43087.8414623753,-43087.8414623753
11552,-42290.3255183085,-42290.3255183085,-42290.3255183085
11553,-41154.1654880838,-41154.1654880838,-41154.1654880838
11554,-42109.7716366172,-42109.7716366172,-42109.7716366172
11555,-41763.3339548037,-41763.3339548037,-41763.3339548037
11556,-41796.6820217781,-41796.6820217781,-41796.6820217781
11557,-42138.6412442277,-42138.6412442277,-42138.6412442277
11558,-41995.6673095649,-41995.6673095649,-41995.6673095649
11559,-41958.2672974625,-41958.2672974625,-41958.2672974625
11560,-41469.773548163,-41469.773548163,-41469.773548163
11561,-42136.2583732347,-42136.2583732347,-42136.2583732347
11562,-41447.2315648062,-41447.2315648062,-41447.2315648062
11563,-42509.4539755338,-42509.4539755338,-42509.4539755338
11564,-42023.3516018072,-42023.3516018072,-42023.3516018072
11565,-41735.0520559629,-41735.0520559629,-41735.0520559629
11566,-41743.9495007114,-41743.9495007114,-41743.9495007114
11567,-41783.5807697629,-41783.5807697629,-41783.5807697629
11568,-41913.3303522341,-41913.3303522341,-41913.3303522341
11569,-42072.6257312122,-42072.6257312122,-42072.6257312122
11570,-42268.0533096138,-42268.0533096138,-42268.0533096138
11571,-43496.3349734603,-43496.3349734603,-43496.3349734603
11572,-41716.6476370572,-41716.6476370572,-41716.6476370572
11573,-41549.4277418534,-41549.4277418534,-41549.4277418534
11574,-42790.660735978,-42790.660735978,-42790.660735978
11575,-41551.2934151416,-41551.2934151416,-41551.2934151416
11576,-42927.5179845476,-42927.5179845476,-42927.5179845476
11577,-42415.2783803335,-42415.2783803335,-42415.2783803335
11578,-42354.1514147743,-42354.1514147743,-42354.1514147743
11579,-42762.2278971062,-42762.2278971062,-42762.2278971062
11580,-41364.8517580344,-41364.8517580344,-41364.8517580344
11581,-42252.1536606178,-42252.1536606178,-42252.1536606178
11582,-42350.9469993746,-42350.9469993746,-42350.9469993746
11583,-42477.8006273759,-42477.8006273759,-42477.8006273759
11584,-42226.707485994,-42226.707485994,-42226.707485994
11585,-42194.1797127564,-42194.1797127564,-42194.1797127564
11586,-43487.5304346219,-43487.5304346219,-43487.5304346219
11587,-42481.7103954684,-42481.7103954684,-42481.7103954684
11588,-42485.7719500577,-42485.7719500577,-42485.7719500577
11589,-42568.4245394072,-42568.4245394072,-42568.4245394072
11590,-41650.9811056537,-41650.9811056537,-41650.9811056537
11591,-42565.0722811241,-42565.0722811241,-42565.0722811241
11592,-41797.5881256888,-41797.5881256888,-41797.5881256888
11593,-41963.850508273,-41963.850508273,-41963.850508273
11594,-42092.146233409,-42092.146233409,-42092.146233409
11595,-42085.4443033702,-42085.4443033702,-42085.4443033702
11596,-42026.439989274,-42026.439989274,-42026.439989274
11597,-42416.0665675432,-42416.0665675432,-42416.0665675432
11598,-41828.743779964,-41828.743779964,-41828.743779964
11599,-41682.1135143658,-41682.1135143658,-41682.1135143658
11600,-41490.2439907263,-41490.2439907263,-41490.2439907263
11601,-42668.5015188068,-42668.5015188068,-42668.5015188068
11602,-42192.5228820565,-42192.5228820565,-42192.5228820565
11603,-41722.8677699366,-41722.8677699366,-41722.8677699366
11604,-41854.0069752687,-41854.0069752687,-41854.0069752687
11605,-41812.9553481961,-41812.9553481961,-41812.9553481961
11606,-41935.4868730656,-41935.4868730656,-41935.4868730656
11607,-41555.2346664734,-41555.2346664734,-41555.2346664734
11608,-41140.6984504081,-41140.6984504081,-41140.6984504081
11609,-42269.6813341175,-42269.6813341175,-42269.6813341175
11610,-41924.0735995421,-41924.0735995421,-41924.0735995421
11611,-41882.4177042657,-41882.4177042657,-41882.4177042657
11612,-42349.6999128657,-42349.6999128657,-42349.6999128657
11613,-42101.0859882064,-42101.0859882064,-42101.0859882064
11614,-42297.3566595216,-42297.3566595216,-42297.3566595216
11615,-41445.8765326282,-41445.8765326282,-41445.8765326282
11616,-41537.6187336111,-41537.6187336111,-41537.6187336111
11617,-41925.3189396753,-41925.3189396753,-41925.3189396753
11618,-41514.7678672942,-41514.7678672942,-41514.7678672942
11619,-41220.6420252464,-41220.6420252464,-41220.6420252464
11620,-41347.5877933461,-41347.5877933461,-41347.5877933461
11621,-41651.9782544965,-41651.9782544965,-41651.9782544965
11622,-42105.1282648888,-42105.1282648888,-42105.1282648888
11623,-41233.2988546156,-41233.2988546156,-41233.2988546156
11624,-41782.8012316547,-41782.8012316547,-41782.8012316547
11625,-41934.7320790267,-41934.7320790267,-41934.7320790267
11626,-41465.6780688263,-41465.6780688263,-41465.6780688263
11627,-41938.5877074047,-41938.5877074047,-41938.5877074047
11628,-41204.3700906372,-41204.3700906372,-41204.3700906372
11629,-42164.1617713084,-42164.1617713084,-42164.1617713084
11630,-41672.5582394174,-41672.5582394174,-41672.5582394174
11631,-42914.7455381336,-42914.7455381336,-42914.7455381336
11632,-41493.6478137651,-41493.6478137651,-41493.6478137651
11633,-41669.0388944454,-41669.0388944454,-41669.0388944454
11634,-41382.4847713092,-41382.4847713092,-41382.4847713092
11635,-41859.1251989714,-41859.1251989714,-41859.1251989714
11636,-41758.836663385,-41758.836663385,-41758.836663385
11637,-42238.9527134086,-42238.9527134086,-42238.9527134086
11638,-42077.9901194562,-42077.9901194562,-42077.9901194562
11639,-41597.5174577068,-41597.5174577068,-41597.5174577068
11640,-41623.8870352502,-41623.8870352502,-41623.8870352502
11641,-42061.6218630107,-42061.6218630107,-42061.6218630107
11642,-42636.5752910863,-42636.5752910863,-42636.5752910863
11643,-41726.3999003317,-41726.3999003317,-41726.3999003317
11644,-41448.2806590815,-41448.2806590815,-41448.2806590815
11645,-42736.7548670718,-42736.7548670718,-42736.7548670718
11646,-41665.2086422512,-41665.2086422512,-41665.2086422512
11647,-41988.3489401111,-41988.3489401111,-41988.3489401111
11648,-41426.5215496524,-41426.5215496524,-41426.5215496524
11649,-42576.2978268171,-42576.2978268171,-42576.2978268171
11650,-42449.8218002259,-42449.8218002259,-42449.8218002259
11651,-41896.1273771883,-41896.1273771883,-41896.1273771883
11652,-42414.2996366665,-42414.2996366665,-42414.2996366665
11653,-42052.0613740108,-42052.0613740108,-42052.0613740108
11654,-41824.050297606,-41824.050297606,-41824.050297606
11655,-42212.8033614572,-42212.8033614572,-42212.8033614572
11656,-41696.0587707967,-41696.0587707967,-41696.0587707967
11657,-41965.2454241476,-41965.2454241476,-41965.2454241476
11658,-42857.2239650599,-42857.2239650599,-42857.2239650599
11659,-42314.8775183666,-42314.8775183666,-42314.8775183666
11660,-41853.8733268255,-41853.8733268255,-41853.8733268255
11661,-42587.3230138318,-42587.3230138318,-42587.3230138318
11662,-42108.1155909036,-42108.1155909036,-42108.1155909036
11663,-42351.5232756362,-42351.5232756362,-42351.5232756362
11664,-41795.0378682191,-41795.0378682191,-41795.0378682191
11665,-42653.8894656042,-42653.8894656042,-42653.8894656042
11666,-42191.9000597316,-42191.9000597316,-42191.9000597316
11667,-42278.8579282132,-42278.8579282132,-42278.8579282132
11668,-41490.7255769873,-41490.7255769873,-41490.7255769873
11669,-42191.6872597334,-42191.6872597334,-42191.6872597334
11670,-42096.3788088758,-42096.3788088758,-42096.3788088758
11671,-42056.7767134708,-42056.7767134708,-42056.7767134708
11672,-42505.6773290708,-42505.6773290708,-42505.6773290708
11673,-41880.8197657877,-41880.8197657877,-41880.8197657877
11674,-41715.9989590829,-41715.9989590829,-41715.9989590829
11675,-41104.0775285755,-41104.0775285755,-41104.0775285755
11676,-42305.6821872579,-42305.6821872579,-42305.6821872579
11677,-42457.1888784456,-42457.1888784456,-42457.1888784456
11678,-41905.4564223292,-41905.4564223292,-41905.4564223292
11679,-42151.3933438166,-42151.3933438166,-42151.3933438166
11680,-42297.2974791941,-42297.2974791941,-42297.2974791941
11681,-42038.0848429522,-42038.0848429522,-42038.0848429522
11682,-42273.6646604292,-42273.6646604292,-42273.6646604292
11683,-41518.0909228786,-41518.0909228786,-41518.0909228786
11684,-42078.8871493409,-42078.8871493409,-42078.8871493409
11685,-42505.2590062273,-42505.2590062273,-42505.2590062273
11686,-42145.3423804976,-42145.3423804976,-42145.3423804976
11687,-42012.5763746377,-42012.5763746377,-42012.5763746377
11688,-41600.2894932254,-41600.2894932254,-41600.2894932254
11689,-42090.6829645763,-42090.6829645763,-42090.6829645763
11690,-44234.0371249707,-44234.0371249707,-44234.0371249707
11691,-44838.8856970862,-44838.8856970862,-44838.8856970862
11692,-42111.6792073392,-42111.6792073392,-42111.6792073392
11693,-42026.6322353351,-42026.6322353351,-42026.6322353351
11694,-42468.3408819275,-42468.3408819275,-42468.3408819275
11695,-42549.6271577077,-42549.6271577077,-42549.6271577077
11696,-42632.8861430105,-42632.8861430105,-42632.8861430105
11697,-42817.9838535365,-42817.9838535365,-42817.9838535365
11698,-41902.0416384832,-41902.0416384832,-41902.0416384832
11699,-42138.6916017051,-42138.6916017051,-42138.6916017051
11700,-42094.3339804547,-42094.3339804547,-42094.3339804547
11701,-41616.5936196633,-41616.5936196633,-41616.5936196633
11702,-42170.509160466,-42170.509160466,-42170.509160466
11703,-42462.812254182,-42462.812254182,-42462.812254182
11704,-41844.7364544214,-41844.7364544214,-41844.7364544214
11705,-43780.0045947007,-43780.0045947007,-43780.0045947007
11706,-41919.8163915276,-41919.8163915276,-41919.8163915276
11707,-41676.6485232749,-41676.6485232749,-41676.6485232749
11708,-42069.0658087302,-42069.0658087302,-42069.0658087302
11709,-42073.002897443,-42073.002897443,-42073.002897443
11710,-42261.8696991303,-42261.8696991303,-42261.8696991303
11711,-42299.1158983,-42299.1158983,-42299.1158983
11712,-42253.6473568113,-42253.6473568113,-42253.6473568113
11713,-42605.4006647282,-42605.4006647282,-42605.4006647282
11714,-41700.9296646104,-41700.9296646104,-41700.9296646104
11715,-42169.7052898331,-42169.7052898331,-42169.7052898331
11716,-42299.0026365206,-42299.0026365206,-42299.0026365206
11717,-41464.6277094568,-41464.6277094568,-41464.6277094568
11718,-41591.9460173623,-41591.9460173623,-41591.9460173623
11719,-41667.2508043528,-41667.2508043528,-41667.2508043528
11720,-42249.0910006538,-42249.0910006538,-42249.0910006538
11721,-42542.6924963109,-42542.6924963109,-42542.6924963109
11722,-42602.136754394,-42602.136754394,-42602.136754394
11723,-41827.8408140722,-41827.8408140722,-41827.8408140722
11724,-42192.6729143315,-42192.6729143315,-42192.6729143315
11725,-41198.299576261,-41198.299576261,-41198.299576261
11726,-42305.5815719017,-42305.5815719017,-42305.5815719017
11727,-41735.3863699522,-41735.3863699522,-41735.3863699522
11728,-42596.7832513786,-42596.7832513786,-42596.7832513786
11729,-42388.6525749677,-42388.6525749677,-42388.6525749677
11730,-42721.356985674,-42721.356985674,-42721.356985674
11731,-41814.3332277049,-41814.3332277049,-41814.3332277049
11732,-42294.898258602,-42294.898258602,-42294.898258602
11733,-43459.4106459622,-43459.4106459622,-43459.4106459622
11734,-41779.2664686742,-41779.2664686742,-41779.2664686742
11735,-42213.4887598404,-42213.4887598404,-42213.4887598404
11736,-42402.2116639964,-42402.2116639964,-42402.2116639964
11737,-44613.1445232525,-44613.1445232525,-44613.1445232525
11738,-43119.0036927919,-43119.0036927919,-43119.0036927919
11739,-42912.355468377,-42912.355468377,-42912.355468377
11740,-41689.1468484785,-41689.1468484785,-41689.1468484785
11741,-42219.5174141089,-42219.5174141089,-42219.5174141089
11742,-42209.3554353135,-42209.3554353135,-42209.3554353135
11743,-41607.584564747,-41607.584564747,-41607.584564747
11744,-42297.549691456,-42297.549691456,-42297.549691456
11745,-42316.1332753357,-42316.1332753357,-42316.1332753357
11746,-41853.3019445939,-41853.3019445939,-41853.3019445939
11747,-44574.8766106862,-44574.8766106862,-44574.8766106862
11748,-43127.8449873052,-43127.8449873052,-43127.8449873052
11749,-43290.4509912763,-43290.4509912763,-43290.4509912763
11750,-44494.6700530216,-44494.6700530216,-44494.6700530216
11751,-42314.6745693983,-42314.6745693983,-42314.6745693983
11752,-41669.3403325886,-41669.3403325886,-41669.3403325886
11753,-41740.5160636099,-41740.5160636099,-41740.5160636099
11754,-42394.683768125,-42394.683768125,-42394.683768125
11755,-42414.7975044783,-42414.7975044783,-42414.7975044783
