# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,EPI Begin,EPI End,V
41036,-28172.5991334367,-28172.5991334367,-28172.5991334367
41037,-28199.1548752693,-28199.1548752693,-28199.1548752693
41038,-27151.681421605,-27151.681421605,-27151.681421605
41039,-27835.5714410426,-27835.5714410426,-27835.5714410426
41040,-28369.7032177249,-28369.7032177249,-28369.7032177249
41041,-28668.378908958,-28668.378908958,-28668.378908958
41042,-27414.6347402323,-27414.6347402323,-27414.6347402323
41043,-27861.1859102298,-27861.1859102298,-27861.1859102298
41044,-28189.2134692213,-28189.2134692213,-28189.2134692213
41045,-27814.7023856352,-27814.7023856352,-27814.7023856352
41046,-27212.7409238187,-27212.7409238187,-27212.7409238187
41047,-27852.173867834,-27852.173867834,-27852.173867834
41048,-27838.2445743239,-27838.2445743239,-27838.2445743239
41049,-28997.219776595,-28997.219776595,-28997.219776595
41050,-28455.347982399,-28455.347982399,-28455.347982399
41051,-27891.4745815194,-27891.4745815194,-27891.4745815194
41052,-28104.3584700975,-28104.3584700975,-28104.3584700975
41053,-27591.1551075019,-27591.1551075019,-27591.1551075019
41054,-28084.3834833712,-28084.3834833712,-28084.3834833712
41055,-27927.8587938242,-27927.8587938242,-27927.8587938242
41056,-28029.6841122855,-28029.6841122855,-28029.6841122855
41057,-28057.2190009472,-28057.2190009472,-28057.2190009472
41058,-27880.1561535915,-27880.1561535915,-27880.1561535915
41059,-28049.5248636865,-28049.5248636865,-28049.5248636865
41060,-27803.1534753252,-27803.1534753252,-27803.1534753252
41061,-27713.1208549395,-27713.1208549395,-27713.1208549395
41062,-27698.5669543637,-27698.5669543637,-27698.5669543637
41063,-28263.5052075448,-28263.5052075448,-28263.5052075448
41064,-27948.375348507,-27948.375348507,-27948.375348507
41065,-28070.6048997319,-28070.6048997319,-28070.6048997319
41066,-28071.5058233908,-28071.5058233908,-28071.5058233908
41067,-27807.1781824409,-27807.1781824409,-27807.1781824409
41068,-28106.7185614453,-28106.7185614453,-28106.7185614453
41069,-27837.5154838514,-27837.5154838514,-27837.5154838514
41070,-28173.5715721076,-28173.5715721076,-28173.5715721076
41071,-27896.8593725623,-27896.8593725623,-27896.8593725623
41072,-28088.4830138723,-28088.4830138723,-28088.4830138723
41073,-28462.7733257506,-28462.7733257506,-28462.7733257506
41074,-28869.3105343927,-28869.3105343927,-28869.3105343927
41075,-27839.4677344781,-27839.4677344781,-27839.4677344781
41076,-28397.0536171698,-28397.0536171698,-28397.0536171698
41077,-27855.15541381,-27855.15541381,-27855.15541381
41078,-27840.5902790782,-27840.5902790782,-27840.5902790782
41079,-27953.9438815786,-27953.9438815786,-27953.9438815786
41080,-27890.1241268366,-27890.1241268366,-27890.1241268366
41081,-27377.7525526071,-27377.7525526071,-27377.7525526071
41082,-27919.105027081,-27919.105027081,-27919.105027081
41083,-28380.9460436232,-28380.9460436232,-28380.9460436232
41084,-27159.0736491491,-27159.0736491491,-27159.0736491491
41085,-27719.8501051373,-27719.8501051373,-27719.8501051373
41086,-27974.3296218173,-27974.3296218173,-27974.3296218173
41087,-27907.0481848892,-27907.0481848892,-27907.0481848892
41088,-28019.9707602113,-28019.9707602113,-28019.9707602113
41089,-28337.3354997296,-28337.3354997296,-28337.3354997296
41090,-28003.3067334476,-28003.3067334476,-28003.3067334476
41091,-28292.6780289618,-28292.6780289618,-28292.6780289618
41092,-27987.276586034,-27987.276586034,-27987.276586034
41093,-28274.4438845224,-28274.4438845224,-28274.4438845224
41094,-26544.0908674536,-26544.0908674536,-26544.0908674536
41095,-28110.3072593556,-28110.3072593556,-28110.3072593556
41096,-28235.0708518049,-28235.0708518049,-28235.0708518049
41097,-27889.376812953,-27889.376812953,-27889.376812953
41098,-28135.883008801,-28135.883008801,-28135.883008801
41099,-27816.1431479021,-27816.1431479021,-27816.1431479021
41100,-27747.2468622276,-27747.2468622276,-27747.2468622276
41101,-27796.0509743551,-27796.0509743551,-27796.0509743551
41102,-27965.3997709433,-27965.3997709433,-27965.3997709433
41103,-27819.182969867,-27819.182969867,-27819.182969867
41104,-28363.048130403,-28363.048130403,-28363.048130403
41105,-28413.3145865543,-28413.3145865543,-28413.3145865543
41106,-27772.3091808561,-27772.3091808561,-27772.3091808561
41107,-27986.880929754,-27986.880929754,-27986.880929754
41108,-28641.6125290239,-28641.6125290239,-28641.6125290239
41109,-28385.7809023057,-28385.7809023057,-28385.7809023057
41110,-27899.0092593368,-27899.0092593368,-27899.0092593368
41111,-27955.3738989693,-27955.3738989693,-27955.3738989693
41112,-28106.4832927331,-28106.4832927331,-28106.4832927331
41113,-27911.7984816911,-27911.7984816911,-27911.7984816911
41114,-28297.9300302784,-28297.9300302784,-28297.9300302784
41115,-28409.3275405798,-28409.3275405798,-28409.3275405798
41116,-27979.73944181,-27979.73944181,-27979.73944181
41117,-27921.6346739403,-27921.6346739403,-27921.6346739403
41118,-27832.2437570658,-27832.2437570658,-27832.2437570658
41119,-27554.8081789758,-27554.8081789758,-27554.8081789758
41120,-27499.4351650707,-27499.4351650707,-27499.4351650707
41121,-27789.5666070111,-27789.5666070111,-27789.5666070111
41122,-28482.1914101159,-28482.1914101159,-28482.1914101159
41123,-29458.5698642806,-29458.5698642806,-29458.5698642806
41124,-27660.4784145127,-27660.4784145127,-27660.4784145127
41125,-28407.3376088922,-28407.3376088922,-28407.3376088922
41126,-28293.8337770984,-28293.8337770984,-28293.8337770984
41127,-27572.6419788021,-27572.6419788021,-27572.6419788021
41128,-28210.206729516,-28210.206729516,-28210.206729516
41129,-28164.984232353,-28164.984232353,-28164.984232353
41130,-27837.4501897665,-27837.4501897665,-27837.4501897665
41131,-27723.2860418465,-27723.2860418465,-27723.2860418465
41132,-27929.9956717268,-27929.9956717268,-27929.9956717268
41133,-28194.7423702933,-28194.7423702933,-28194.7423702933
41134,-28893.3300209003,-28893.3300209003,-28893.3300209003
41135,-27546.1043534714,-27546.1043534714,-27546.1043534714
41136,-27684.9303440612,-27684.9303440612,-27684.9303440612
41137,-28153.1037704294,-28153.1037704294,-28153.1037704294
41138,-27715.4711967017,-27715.4711967017,-27715.4711967017
41139,-28130.530486158,-28130.530486158,-28130.530486158
41140,-27926.1274938551,-27926.1274938551,-27926.1274938551
41141,-28362.1392600479,-28362.1392600479,-28362.1392600479
41142,-28039.5663218928,-28039.5663218928,-28039.5663218928
41143,-26988.134608705,-26988.134608705,-26988.134608705
41144,-27881.9511469862,-27881.9511469862,-27881.9511469862
41145,-27993.5791214059,-27993.5791214059,-27993.5791214059
41146,-27830.0644160154,-27830.0644160154,-27830.0644160154
41147,-28191.2253490907,-28191.2253490907,-28191.2253490907
41148,-27997.5940562684,-27997.5940562684,-27997.5940562684
41149,-28104.3423205293,-28104.3423205293,-28104.3423205293
41150,-28083.4570946831,-28083.4570946831,-28083.4570946831
41151,-28396.9538275215,-28396.9538275215,-28396.9538275215
41152,-29028.302731925,-29028.302731925,-29028.302731925
41153,-27941.0510716341,-27941.0510716341,-27941.0510716341
41154,-28353.909482496,-28353.909482496,-28353.909482496
41155,-26972.9507790403,-26972.9507790403,-26972.9507790403
41156,-28022.7059536215,-28022.7059536215,-28022.7059536215
41157,-28414.668833541,-28414.668833541,-28414.668833541
41158,-28112.1408128408,-28112.1408128408,-28112.1408128408
41159,-28455.5416480866,-28455.5416480866,-28455.5416480866
41160,-27905.4490511751,-27905.4490511751,-27905.4490511751
41161,-27985.6982401225,-27985.6982401225,-27985.6982401225
41162,-28119.5917025069,-28119.5917025069,-28119.5917025069
41163,-28039.8050718144,-28039.8050718144,-28039.8050718144
41164,-27440.5352667837,-27440.5352667837,-27440.5352667837
41165,-28198.785246147,-28198.785246147,-28198.785246147
41166,-27314.154798314,-27314.154798314,-27314.154798314
41167,-28430.425678434,-28430.425678434,-28430.425678434
41168,-27710.6703827889,-27710.6703827889,-27710.6703827889
41169,-27869.5424059581,-27869.5424059581,-27869.5424059581
41170,-27900.6491547018,-27900.6491547018,-27900.6491547018
41171,-27960.9735278574,-27960.9735278574,-27960.9735278574
41172,-27848.7731649465,-27848.7731649465,-27848.7731649465
41173,-27819.6405232714,-27819.6405232714,-27819.6405232714
41174,-28213.7885994261,-28213.7885994261,-28213.7885994261
41175,-27606.4097277889,-27606.4097277889,-27606.4097277889
41176,-28235.3080545749,-28235.3080545749,-28235.3080545749
41177,-28285.9957552665,-28285.9957552665,-28285.9957552665
41178,-28357.9369986274,-28357.9369986274,-28357.9369986274
41179,-28831.9169125332,-28831.9169125332,-28831.9169125332
41180,-27552.2918323916,-27552.2918323916,-27552.2918323916
41181,-27346.4598518558,-27346.4598518558,-27346.4598518558
41182,-28119.4903561971,-28119.4903561971,-28119.4903561971
41183,-27959.9838017006,-27959.9838017006,-27959.9838017006
41184,-28107.5068864511,-28107.5068864511,-28107.5068864511
41185,-27635.5081424008,-27635.5081424008,-27635.5081424008
41186,-27773.3974161815,-27773.3974161815,-27773.3974161815
41187,-27277.5321892877,-27277.5321892877,-27277.5321892877
41188,-28432.3412040365,-28432.3412040365,-28432.3412040365
41189,-27757.8487648679,-27757.8487648679,-27757.8487648679
41190,-28086.506725768,-28086.506725768,-28086.506725768
41191,-27488.5389047798,-27488.5389047798,-27488.5389047798
41192,-28533.71144939,-28533.71144939,-28533.71144939
41193,-28072.8292993456,-28072.8292993456,-28072.8292993456
41194,-27769.9791568847,-27769.9791568847,-27769.9791568847
41195,-27759.3490069842,-27759.3490069842,-27759.3490069842
41196,-28323.2298062438,-28323.2298062438,-28323.2298062438
41197,-28368.4702866016,-28368.4702866016,-28368.4702866016
41198,-27964.3453177734,-27964.3453177734,-27964.3453177734
41199,-27894.0028257256,-27894.0028257256,-27894.0028257256
41200,-28246.3747552635,-28246.3747552635,-28246.3747552635
41201,-27622.9657801141,-27622.9657801141,-27622.9657801141
41202,-27438.7746325634,-27438.7746325634,-27438.7746325634
41203,-28258.0690093855,-28258.0690093855,-28258.0690093855
41204,-27676.8053344776,-27676.8053344776,-27676.8053344776
41205,-27971.5911047809,-27971.5911047809,-27971.5911047809
41206,-28125.8488951348,-28125.8488951348,-28125.8488951348
41207,-28424.2767225477,-28424.2767225477,-28424.2767225477
41208,-27499.9092899626,-27499.9092899626,-27499.9092899626
41209,-28045.3566057078,-28045.3566057078,-28045.3566057078
41210,-28209.1172026689,-28209.1172026689,-28209.1172026689
41211,-26919.6153410227,-26919.6153410227,-26919.6153410227
41212,-28000.1458540318,-28000.1458540318,-28000.1458540318
41213,-27992.6621457065,-27992.6621457065,-27992.6621457065
41214,-28313.1937889016,-28313.1937889016,-28313.1937889016
41215,-28097.9683154104,-28097.9683154104,-28097.9683154104
41216,-28238.3623630475,-28238.3623630475,-28238.3623630475
41217,-27827.2897026509,-27827.2897026509,-27827.2897026509
41218,-28255.0358751739,-28255.0358751739,-28255.0358751739
41219,-28046.38538929,-28046.38538929,-28046.38538929
41220,-27567.028170687,-27567.028170687,-27567.028170687
41221,-28218.9854394986,-28218.9854394986,-28218.9854394986
41222,-27834.6340168472,-27834.6340168472,-27834.6340168472
41223,-28006.1108266901,-28006.1108266901,-28006.1108266901
41224,-28554.1981962929,-28554.1981962929,-28554.1981962929
41225,-27732.5311455141,-27732.5311455141,-27732.5311455141
41226,-26693.592914344,-26693.592914344,-26693.592914344
41227,-26715.7779363517,-26715.7779363517,-26715.7779363517
41228,-27907.8067322972,-27907.8067322972,-27907.8067322972
41229,-28182.2608527909,-28182.2608527909,-28182.2608527909
41230,-27825.7011231282,-27825.7011231282,-27825.7011231282
41231,-28443.6008347686,-28443.6008347686,-28443.6008347686
41232,-27972.5655343799,-27972.5655343799,-27972.5655343799
41233,-27452.6949784184,-27452.6949784184,-27452.6949784184
41234,-27822.4468038153,-27822.4468038153,-27822.4468038153
41235,-28094.1105896391,-28094.1105896391,-28094.1105896391
41236,-28731.7016322328,-28731.7016322328,-28731.7016322328
41237,-27850.1141331345,-27850.1141331345,-27850.1141331345
41238,-28903.7370181777,-28903.7370181777,-28903.7370181777
41239,-27758.6859266028,-27758.6859266028,-27758.6859266028
41240,-28935.0730974796,-28935.0730974796,-28935.0730974796
41241,-28394.4739597281,-28394.4739597281,-28394.4739597281
41242,-28000.5410654631,-28000.5410654631,-28000.5410654631
41243,-27449.888274557,-27449.888274557,-27449.888274557
41244,-28158.9242503617,-28158.9242503617,-28158.9242503617
41245,-28454.1859661814,-28454.1859661814,-28454.1859661814
41246,-29549.8502171962,-29549.8502171962,-29549.8502171962
41247,-28732.2270159426,-28732.2270159426,-28732.2270159426
41248,-28285.58653668,-28285.58653668,-28285.58653668
41249,-27840.353823063,-27840.353823063,-27840.353823063
41250,-28301.2782510249,-28301.2782510249,-28301.2782510249
41251,-27771.6565930747,-27771.6565930747,-27771.6565930747
41252,-28300.0916844128,-28300.0916844128,-28300.0916844128
41253,-27969.2971251766,-27969.2971251766,-27969.2971251766
41254,-28318.4521640233,-28318.4521640233,-28318.4521640233
41255,-28254.142012261,-28254.142012261,-28254.142012261
41256,-27497.7491028561,-27497.7491028561,-27497.7491028561
41257,-28470.4060106658,-28470.4060106658,-28470.4060106658
41258,-28281.3788708032,-28281.3788708032,-28281.3788708032
41259,-28473.1446598963,-28473.1446598963,-28473.1446598963
41260,-28362.8393737857,-28362.8393737857,-28362.8393737857
41261,-27663.4429213307,-27663.4429213307,-27663.4429213307
41262,-26941.0646184039,-26941.0646184039,-26941.0646184039
41263,-28310.4653576675,-28310.4653576675,-28310.4653576675
41264,-27897.9537789391,-27897.9537789391,-27897.9537789391
41265,-27469.8053678423,-27469.8053678423,-27469.8053678423
41266,-27900.7270629494,-27900.7270629494,-27900.7270629494
41267,-27801.2978724073,-27801.2978724073,-27801.2978724073
41268,-27665.9381755693,-27665.9381755693,-27665.9381755693
41269,-27731.5695590067,-27731.5695590067,-27731.5695590067
41270,-27657.2803318136,-27657.2803318136,-27657.2803318136
41271,-27585.2758302466,-27585.2758302466,-27585.2758302466
41272,-28404.9568616913,-28404.9568616913,-28404.9568616913
41273,-27791.0791186883,-27791.0791186883,-27791.0791186883
41274,-27710.4734190696,-27710.4734190696,-27710.4734190696
41275,-28335.2713468907,-28335.2713468907,-28335.2713468907
41276,-27940.533512681,-27940.533512681,-27940.533512681
41277,-27907.5973594306,-27907.5973594306,-27907.5973594306
41278,-28032.2979760398,-28032.2979760398,-28032.2979760398
41279,-28093.6800319662,-28093.6800319662,-28093.6800319662
41280,-27808.7536271215,-27808.7536271215,-27808.7536271215
41281,-27894.8851854178,-27894.8851854178,-27894.8851854178
41282,-28212.0142090004,-28212.0142090004,-28212.0142090004
41283,-27765.0215101995,-27765.0215101995,-27765.0215101995
41284,-28096.6582140985,-28096.6582140985,-28096.6582140985
41285,-28388.1498809174,-28388.1498809174,-28388.1498809174
41286,-27983.6290156114,-27983.6290156114,-27983.6290156114
41287,-27109.2088214772,-27109.2088214772,-27109.2088214772
41288,-28193.6236259231,-28193.6236259231,-28193.6236259231
41289,-28256.4700775886,-28256.4700775886,-28256.4700775886
41290,-28282.2056163275,-28282.2056163275,-28282.2056163275
41291,-28266.1953820569,-28266.1953820569,-28266.1953820569
41292,-27627.4522779888,-27627.4522779888,-27627.4522779888
41293,-27961.6387428717,-27961.6387428717,-27961.6387428717
41294,-27857.4801120225,-27857.4801120225,-27857.4801120225
41295,-27795.6754138028,-27795.6754138028,-27795.6754138028
41296,-27016.0194072593,-27016.0194072593,-27016.0194072593
41297,-28444.4503159146,-28444.4503159146,-28444.4503159146
41298,-28103.0250524807,-28103.0250524807,-28103.0250524807
41299,-28389.8319050456,-28389.8319050456,-28389.8319050456
41300,-27735.0245173463,-27735.0245173463,-27735.0245173463
41301,-27121.4828178207,-27121.4828178207,-27121.4828178207
41302,-28217.0985286296,-28217.0985286296,-28217.0985286296
41303,-28155.5359305561,-28155.5359305561,-28155.5359305561
41304,-27863.6006059723,-27863.6006059723,-27863.6006059723
41305,-27652.7503908868,-27652.7503908868,-27652.7503908868
41306,-28549.1440140164,-28549.1440140164,-28549.1440140164
41307,-27781.4198352143,-27781.4198352143,-27781.4198352143
41308,-28246.3284712433,-28246.3284712433,-28246.3284712433
41309,-27837.3596115287,-27837.3596115287,-27837.3596115287
41310,-27430.3864674759,-27430.3864674759,-27430.3864674759
41311,-28137.4752405631,-28137.4752405631,-28137.4752405631
41312,-27538.5309046387,-27538.5309046387,-27538.5309046387
41313,-27446.5444855606,-27446.5444855606,-27446.5444855606
41314,-27787.4737316629,-27787.4737316629,-27787.4737316629
41315,-28172.4487300513,-28172.4487300513,-28172.4487300513
41316,-28260.0215971074,-28260.0215971074,-28260.0215971074
41317,-27961.3365032717,-27961.3365032717,-27961.3365032717
41318,-28028.6518497172,-28028.6518497172,-28028.6518497172
41319,-28166.9648074947,-28166.9648074947,-28166.9648074947
41320,-27458.548152011,-27458.548152011,-27458.548152011
41321,-28764.4779578924,-28764.4779578924,-28764.4779578924
